htype,region,Project Type,Bedroom(s),Bathroom(s),Swimming Pool,Parking,Toilet(s),Construction Year,Garage,Air-con,Beachfront,Interior Surface New,Land Surface New,Access for Disabled People,Access to rooftop,Air Conditioning,Alarm System,Automated Garage,Balcony,Basement,Carport,Centralized Ventilation System,Close to Bus Stop,Close to Golf Course,Close to Hospital,Close to School,Close to Shops,Cooking Service,Dressing,Electric Generator,Energy Efficiency - High,Fenced,Fire Alarm System,Fireplace,Fitness Room,Freehold Land,Furnished,Garden,Guarded Parking,House Cleaning,Indoor Spa,Internet/Wi-Fi,Laundry Room,Lift,Located in a private morcellement,Located in a residential complex,Located in a senior residence,Mountain View,Office,Recently Refurbished,River View,Sea Access,Sea View,Secured Parking,Security Bars,Sewage System,Solar Panels,Solar Water Heater,Soundproof,TV Room,Tennis Court,Veranda,Watchman,Water Heater,Water Tank,Yard,price,region_main
apart,Péreybère,G+2,2,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,121.0,0.0,no,no,yes,yes,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,10890000.0,North
apart,Black River,none,2,2.0,Common Pool,Yes,2.0,2020.0,no,3.0,no,116.0,0.0,yes,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,yes,no,no,no,no,yes,yes,no,no,no,yes,no,yes,no,yes,yes,yes,yes,yes,14000000.0,West
apart,Beau Bassin,none,3,1.0,no,Yes,1.0,2016.0,no,0.0,no,113.0,0.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4450000.0,Center
apart,Tamarin,RES,1,1.0,Common Pool,Yes,1.0,2016.0,no,0.0,Yes,70.0,0.0,no,no,yes,yes,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,16537500.0,West
apart,Tamarin,RES,3,3.0,Common Pool,no,3.0,2016.0,no,0.0,Yes,135.0,0.0,no,no,yes,yes,no,yes,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,28665000.0,West
apart,Tamarin,Smart City,1,1.0,no,Yes,0.0,2016.0,no,0.0,no,60.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,7090000.0,West
apart,Tamarin,G+2,3,2.0,Common Pool,Yes,2.0,2016.0,no,0.0,no,295.0,0.0,no,no,no,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,14464000.0,West
apart,Pointe aux Canonniers,G+2,2,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,112.0,0.0,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,17325900.0,North
apart,Tamarin,Smart City,3,2.0,Common Pool,Yes,0.0,2018.0,no,0.0,no,128.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,15500000.0,West
apart,Black River,PDS,3,3.0,Private Pool,Yes,1.0,2016.0,no,0.0,no,135.0,0.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,yes,yes,yes,no,35700000.0,West
apart,Coromandel,none,3,3.0,no,Yes,3.0,2016.0,no,0.0,no,289.0,0.0,no,no,no,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,4700000.0,Center
apart,Pointe aux Canonniers,G+2,3,3.0,Common Pool,Yes,4.0,2016.0,no,0.0,no,209.0,0.0,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,12565044.0,North
apart,Tamarin,RES,1,2.0,Common Pool,no,0.0,2016.0,no,0.0,Yes,78.0,0.0,no,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,16537500.0,West
apart,Quatre Bornes,none,3,2.0,no,Yes,2.0,2016.0,no,0.0,no,110.0,0.0,yes,no,no,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,3100000.0,Center
apart,Tamarin,G+2,3,3.0,Common Pool,no,0.0,2016.0,no,0.0,no,168.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,16247928.0,West
apart,Grand Bay,G+2,3,2.0,Common Pool,Yes,0.0,2016.0,yes,0.0,no,121.0,0.0,no,no,no,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,13900000.0,North
apart,Beau Bassin,none,3,2.0,no,Yes,0.0,2016.0,no,0.0,no,148.0,0.0,no,no,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,5800000.0,Center
apart,La Preneuse,RES,3,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,142.0,0.0,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,20600000.0,West
apart,Tamarin,Smart City,2,1.0,Common Pool,no,0.0,2016.0,no,0.0,no,87.0,0.0,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9393000.0,West
apart,La Preneuse,G+2,3,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,130.0,0.0,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,10500000.0,West
apart,Péreybère,G+2,2,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,121.0,0.0,no,no,no,yes,no,yes,no,no,no,yes,no,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,10050000.0,North
apart,Tamarin,none,4,3.0,Private Pool,Yes,0.0,2014.0,no,0.0,no,200.0,0.0,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,13000000.0,West
apart,Quatre Bornes,none,2,2.0,no,Yes,0.0,2015.0,no,0.0,no,96.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,5600000.0,Center
apart,St Antoine,PDS,3,2.0,Common Pool,Yes,2.0,2021.0,no,0.0,no,153.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,yes,yes,no,yes,no,21285046.0,North
apart,Floréal,none,3,2.0,no,Yes,0.0,2014.0,no,0.0,no,134.0,0.0,no,no,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,5500000.0,Center
apart,Grand Bay,none,2,2.0,no,no,2.0,2016.0,no,0.0,no,92.0,0.0,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,2500000.0,North
apart,Tamarin,RES,3,3.0,Common Pool,Yes,4.0,2016.0,no,3.0,Yes,152.0,0.0,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,28665000.0,West
apart,Flic en Flac,Residential Project,3,2.0,Common Pool,Yes,0.0,2021.0,no,0.0,no,99.0,0.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3800000.0,West
apart,Flic en Flac,Residential Project,2,2.0,Common Pool,Yes,0.0,2021.0,no,0.0,no,66.0,0.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3300000.0,West
apart,Péreybère,G+2,2,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,121.0,0.0,no,no,yes,yes,no,yes,no,no,no,yes,no,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,10285000.0,North
apart,St Antoine,PDS,3,2.0,Common Pool,Yes,3.0,2019.0,no,0.0,no,153.0,0.0,yes,no,yes,no,no,yes,no,no,no,yes,yes,no,yes,yes,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,yes,yes,yes,no,no,yes,yes,no,yes,no,no,yes,yes,no,yes,24466250.0,North
apart,Haute Rive,G+2,3,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,135.0,0.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,16000000.0,North
apart,Balaclava,G+2,2,2.0,Private Pool,Yes,2.0,2016.0,no,0.0,no,165.0,0.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,yes,no,yes,yes,yes,yes,no,16000000.0,North
apart,Péreybère,G+2,1,1.0,Common Pool,Yes,1.0,2016.0,no,1.0,no,83.4,0.0,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,yes,no,yes,no,no,no,yes,yes,no,yes,no,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,no,8050000.0,North
apart,Haute Rive,IRS,3,3.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,155.0,0.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,28700000.0,North
apart,Haute Rive,IRS,2,2.0,Common Pool,no,2.0,2016.0,no,2.0,no,160.0,0.0,no,no,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,24253500.0,North
apart,Flic en Flac,G+2,3,2.0,Common Pool,Yes,2.0,2015.0,no,0.0,no,130.0,0.0,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,7500000.0,West
apart,Flic en Flac,none,3,2.0,Common Pool,Yes,2.0,2020.0,no,0.0,no,110.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,8000000.0,West
apart,Tamarin,G+2,3,2.0,Common Pool,Yes,2.0,2021.0,no,0.0,no,160.0,0.0,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,yes,yes,no,yes,no,yes,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,9400000.0,West
apart,Trou aux Biches,none,2,2.0,Common Pool,Yes,2.0,2017.0,no,0.0,Yes,117.0,0.0,no,no,yes,no,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,yes,yes,no,no,13500000.0,North
apart,Beau Bassin,none,3,2.0,no,Yes,2.0,2016.0,no,0.0,no,216.0,0.0,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,6000000.0,Center
apart,St Antoine,PDS,3,2.0,Common Pool,Yes,0.0,2016.0,no,3.0,no,133.0,0.0,no,no,yes,no,no,no,no,no,no,yes,no,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,23000000.0,North
apart,Cascavelle,PDS,2,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,153.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,17567504.0,West
apart,St Antoine,PDS,3,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,154.0,0.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,23100000.0,North
apart,Albion,none,3,2.0,Common Pool,no,0.0,2016.0,no,0.0,no,106.0,0.0,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4600000.0,West
apart,Vacoas,none,3,1.0,no,Yes,1.0,2016.0,no,0.0,no,111.5,0.0,no,no,no,no,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2500000.0,Center
apart,Tamarin,G+2,3,2.0,no,Yes,0.0,2021.0,no,0.0,no,192.0,0.0,no,no,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,8900000.0,West
apart,Grand Bay,none,2,1.0,no,no,1.0,2016.0,no,0.0,no,133.0,0.0,no,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,3700000.0,North
apart,Albion,none,3,2.0,no,no,2.0,2016.0,no,0.0,no,107.4,0.0,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,4600000.0,West
apart,Rose Hill,none,3,2.0,no,Yes,0.0,2016.0,no,0.0,no,101.0,0.0,no,no,no,no,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,4500000.0,Center
apart,Floréal,none,5,3.0,no,Yes,0.0,2016.0,yes,0.0,no,300.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,yes,yes,yes,no,no,12500000.0,Center
apart,Beau Champ,IRS,2,2.0,Private Pool,Yes,0.0,2016.0,no,0.0,Yes,184.0,0.0,no,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,57145338.0,East
apart,Mon Choisy,IRS,3,3.0,Common Pool,no,0.0,2018.0,no,0.0,no,190.0,0.0,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,27000000.0,North
apart,Péreybère,PDS,2,2.0,Common Pool,Yes,2.0,2016.0,no,0.0,no,118.0,0.0,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,15956250.0,North
apart,Floréal,none,3,2.0,no,Yes,0.0,2013.0,yes,0.0,no,170.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,11500000.0,Center
apart,Bain Boeuf,none,2,2.0,Common Pool,Yes,2.0,2016.0,no,0.0,no,85.0,0.0,yes,no,yes,yes,no,no,no,yes,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,yes,no,no,4200000.0,North
apart,Beau Champ,IRS,2,2.0,Private Pool,Yes,0.0,2016.0,yes,0.0,no,184.0,0.0,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,45198000.0,East
apart,Quatre Bornes,none,1,1.0,no,Yes,1.0,2016.0,no,0.0,no,27.9,0.0,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,2700000.0,Center
apart,Beau Champ,IRS,3,2.0,Private Pool,Yes,0.0,2008.0,yes,0.0,no,215.0,0.0,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,43796360.0,East
apart,Black River,none,3,3.0,Private Pool,Yes,0.0,2016.0,no,0.0,no,160.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,yes,no,no,no,yes,yes,yes,no,no,24500000.0,West
apart,Beau Champ,IRS,2,2.0,Private Pool,Yes,0.0,2016.0,yes,0.0,no,181.0,0.0,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,36923351.0,East
apart,Flic en Flac,none,3,1.0,Common Pool,Yes,0.0,1999.0,no,0.0,no,133.0,0.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,3900000.0,West
apart,Flic en Flac,none,2,1.0,no,Yes,1.0,2000.0,no,3.0,no,80.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,yes,no,no,no,yes,yes,yes,4500000.0,West
apart,Beau Champ,IRS,3,2.0,Private Pool,no,0.0,2008.0,yes,0.0,no,215.0,0.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,40426096.0,East
apart,Albion,none,3,2.0,Common Pool,Yes,2.0,2016.0,no,1.0,no,120.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,4500000.0,West
apart,Pointe aux Canonniers,none,3,3.0,Common Pool,no,3.0,2015.0,no,0.0,Yes,150.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,no,yes,yes,yes,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,yes,no,no,no,no,yes,no,yes,no,27000000.0,North
apart,Beau Champ,IRS,3,3.0,Private Pool,Yes,0.0,2008.0,no,0.0,no,215.0,0.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,no,yes,no,yes,yes,no,no,42687000.0,East
apart,Black River,RES,1,1.0,Private Pool,Yes,1.0,2016.0,no,0.0,Yes,70.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,16551950.0,West
apart,Cascavelle,G+2,3,2.0,Common Pool,Yes,2.0,2020.0,no,0.0,no,110.0,0.0,no,no,yes,no,no,no,no,no,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,7200000.0,West
apart,Quatre Bornes,none,3,2.0,Common Pool,Yes,2.0,2012.0,no,0.0,no,130.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,8200000.0,Center
apart,Tamarin,Smart City,2,2.0,no,no,2.0,2016.0,no,0.0,no,90.0,0.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,8300000.0,West
apart,Grand Bay,G+2,3,2.0,Common Pool,Yes,0.0,2021.0,no,3.0,no,127.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,yes,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,yes,no,yes,no,no,15900000.0,North
apart,Black River,IRS,3,2.0,Private Pool,no,2.0,2016.0,no,0.0,Yes,150.0,0.0,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,25317250.0,West
apart,Tamarin,Smart City,1,1.0,no,no,0.0,2016.0,no,0.0,no,60.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,6990000.0,West
apart,Curepipe,none,3,2.0,no,no,2.0,2016.0,no,0.0,no,133.0,0.0,no,no,no,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,yes,no,5800000.0,Center
apart,Floréal,none,3,2.0,no,Yes,2.0,2016.0,no,1.0,no,185.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,12500000.0,Center
